Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20
,0.7512822269437179,1.5598502731668904,A,0.0,,0.007862654486524004,8.171933804305416,3.257368222537014,,8,Y,0,Category1,Option2,,7.359379954671551,Yes,Low,some other
,0.2739655699623156,-0.5904742503045031,A,,704.0,0.14736591205025698,1.3113775345699028,1.261016627936602,,12,Y,0,Category2,Option1,10.8273681209545,14.36150942899556,Yes,Medium,
,0.3765759852334666,-2.0395496750076045,,0.0,740.0,0.4022479983914952,0.8643810564478126,1.084614275563106,,3,X,2,Category3,Option4,,9.595215985346517,Yes,Medium,dog
70.0,0.9651575014097199,-0.5203249031738354,A,,,1.3851099276079852,3.8688411725196103,-4.4855927360989325,,9,Y,2,Category1,Option2,5.019499664239812,6.1127759021662005,Yes,Medium,some other
,0.010395455234604056,0.7588404521359623,D,0.0,986.0,1.9624736244782632,2.2424154891307535,-2.2586201846051592,,3,X,0,Category1,Option2,9.086776325109042,11.889023000009757,Yes,High,
73.0,0.5771021277213119,-0.9899891661136678,,,138.0,0.43404585291228964,3.923435011671211,1.0712601914422997,,2,Z,0,Category2,Option3,6.105385676417907,6.837668028321687,Yes,Medium,dog
,1.2540188821778968,1.4722734263257364,B,,910.2062913555512,5.757826465865909,0.4574987671325012,0.30991188730893043,3.8727030859942024,8,Y,0,Category2,Option2,,11.093028660282517,No,Low,dog
,0.9529493957937064,0.04526764667862167,,,654.0,0.6491157175836156,2.0009332359744367,-1.4220139082368497,7.025929982996414,5,Y,2,Category2,Option3,7.756825658007937,12.748477470559695,Yes,Low,dog
90.0,0.8194901056256538,0.6538367402735689,,,,1.4484672977362585,4.443575966464789,0.44278166742247377,,4,X,1,Category1,Option3,10.296650416161599,8.712984495750655,Yes,High,
16.0,0.6650455304600463,1.1489898220951262,C,,883.0,1.4107057603337763,2.4811303230140624,-0.885654417975404,,7,Y,1,Category1,Option1,,8.617626360513308,No,Medium,
95.0,0.47151085163253026,1.2171263828564283,D,,751.0,0.28747903938216784,4.397222787107236,1.3668320231855802,4.941967517063983,12,Z,1,Category1,Option3,9.960425225407791,14.448304393639242,Yes,Medium,some other
,0.8474462666640632,-0.4995007749385028,A,0.0,842.0,2.4689989829708994,1.6969001829050245,0.713716603038906,,3,Z,0,Category1,Option1,10.227644528844992,11.94991563954682,Yes,Low,dog
,0.2526909614049002,-0.507885479437044,,0.0,19.0,0.46939405970756476,1.5654797795420845,1.1591089320527457,,1,X,0,Category1,Option3,7.4622638978925995,6.744968817966653,Yes,Medium,dog
,0.7394292049382906,-0.8741966889378483,D,0.0,798.0,0.6592419516091392,4.058065853016011,-1.733222157873592,,8,X,0,Category1,Option2,8.251316306716356,14.57198867861482,No,Medium,some other
,0.1395670120946677,0.951585849020261,C,,483.0,0.7443280210415562,0.8339923453651893,-0.7306840721401107,3.978755170771243,1,Z,0,Category1,Option4,8.719795516247714,8.334595016886956,Yes,High,cat
6.0,0.9478201726660084,-0.3329212562397359,D,,,1.1317686719550633,0.9808275302982874,1.262839543292522,3.7915266004296138,6,Z,0,Category2,Option1,10.80514622281542,10.516654939445734,Yes,Low,
70.0,0.6227474697620756,-0.18669048788890716,D,,489.0,0.331061676886283,1.346888291049723,-1.8531947030986713,5.151264083085588,4,Y,2,Category1,Option4,,7.324260705202741,Yes,Medium,cat
,0.19513952210241858,0.44334923259826736,,0.0,696.0,0.6725615469028938,4.689316949017583,-2.459995966144057,,1,Z,1,Category1,Option2,7.555263714807548,12.248647033139042,Yes,Low,
63.0,0.6484944968260231,1.0939744609791222,C,0.0,,0.4435524972569117,1.4361405425982474,0.061560387885789526,,2,X,0,Category1,Option2,,10.060437414090991,Yes,Low,dog
,0.6891326236713119,-1.2712201488374435,D,0.0,197.0,0.5376726079637058,2.886282204214737,-2.460018774318116,5.981418435481556,3,X,0,Category1,Option4,,12.484040819330641,No,Low,
,0.16623205723534196,-1.058485861841953,,0.0,1336.6861742632918,0.2843856538283293,4.356012095446795,0.5770952827179562,,4,Y,1,Category2,Option3,10.449324619275165,5.834263522185951,Yes,,
46.0,0.36259796286790624,0.18989197039779995,B,0.0,,0.21488661095280417,2.443767711766243,1.3661597202081186,5.005384392362529,3,X,1,Category1,Option2,13.252314716835224,7.644329804044617,Yes,High,cat
0.0,-0.1902751115846152,1.0245286533007865,D,0.0,112.6842953825435,0.8122732924712804,0.6565995043808169,-0.19101343017463585,,2,Y,0,Category3,Option1,8.34573495160586,13.659029747363956,Yes,High,cat
,0.16999181033848343,-1.3049857353824599,,,,0.6926107985067392,3.7004815668049416,-0.1689563564864821,,10,X,1,Category1,Option2,,7.709208650898494,No,Medium,dog
36.0,-0.21649352894343044,1.4829598863537032,,,391.47276538504286,1.4441148477832122,9.491278309600023,0.9566685102820579,5.722834769447949,7,Z,1,Category2,Option1,,6.860869644806317,Yes,Low,cat
,0.2900437166308105,-0.3150260779073277,,,492.0,0.2373087779327777,4.897206704115716,1.1139395644283918,6.127478505469838,1,Z,1,Category1,Option1,9.31278342189252,6.747108336749986,Yes,Medium,
20.0,0.14093878569864493,0.34738069524331805,D,0.0,108.0,0.7219580917039494,2.48473546065138,-0.08381384923301877,,1,Y,0,Category2,Option3,10.358564598087224,5.9546835426478,Yes,Medium,some other
84.0,0.6688343262808295,1.123239537980676,D,0.0,,1.2679029284427443,4.5561569659558145,2.5123049188820232,,5,Y,0,Category2,Option4,,10.788433761034007,No,Medium,cat
,0.6662147571462739,-1.0120050431756544,A,,561.0,0.4562169490005857,1.921888747844796,-0.3019039466631904,,1,Y,0,Category2,Option4,11.471587563932706,8.505259374853,Yes,High,cat
,0.8906144209042136,0.024782200739801433,B,1.0,707.0,1.0153474910584004,4.458020851151975,-0.7824566381467123,6.095936743495005,5,X,0,Category1,Option3,,7.0232578078298165,Yes,,
30.0,0.37893909668586356,-0.16035973857285107,,0.0,,0.18559007272499178,4.914071344276047,-0.20948036633639883,,12,X,0,Category3,Option4,,7.943397009987866,No,Low,
27.0,0.08660540258768445,0.3824494977747937,,0.0,,1.4171789857854127,2.4456834900727094,-1.4353854479863986,,2,Z,0,Category3,Option4,,6.251645456441228,Yes,Low,some other
73.0,0.3914090394654437,-0.3613117806502262,D,0.0,955.0,0.11118939010401481,5.947575872508688,0.8605018185242354,2.9504922179117044,2,Y,1,Category1,Option3,10.248173221872802,10.34580263492196,Yes,,dog
,0.45383553818359235,1.4431000430775178,D,0.0,430.0,0.2276909362880958,3.731283652268156,2.0926081077031813,,3,X,0,Category2,Option3,10.411357027869588,13.35216196543182,Yes,Low,some other
52.0,0.13226025496779703,1.359774934325025,B,1.0,,0.020546245855973432,3.9823301566706526,-2.760364223648319,,1,Z,1,Category3,Option4,,8.120647829116272,Yes,Medium,cat
,0.9197029857371992,0.1234939082236669,,0.0,,0.5575865436107416,1.622572605241635,0.737421086108123,,4,Y,0,Category3,Option4,9.350049973187737,13.111398854152968,No,High,
,0.01815616804905451,-3.043185948004116,,,274.0,2.015833487820511,7.91350500748553,-0.6940130397101798,6.086881133675235,15,Y,1,Category1,Option4,,5.6892537002407835,Yes,High,dog
62.0,0.8872330916018281,1.2262044205477272,B,,1117.7245752447145,2.1700070907666094,3.3175635367437013,-0.44578262512253575,,4,X,2,Category1,Option1,9.455290576613478,10.704827208620362,Yes,Medium,dog
,0.35824061732845236,0.4015458572416593,D,,,1.6788749291235083,0.8687035841322777,0.7886622941499214,1.1169817754952405,8,X,0,Category1,Option1,10.83867981483835,10.545878976804662,Yes,Low,cat
59.0,0.9792654591964308,-0.5627947932219473,D,0.0,231.0,1.8812909820558312,2.687069961726623,1.7384038195054137,,8,Y,1,Category1,Option3,8.762797107729444,13.121547564929026,No,High,
43.0,0.23390087242483748,0.3334427746006629,,0.0,953.0,0.15760132577606142,7.538976637877867,-1.240860218272098,,2,X,0,Category1,Option1,,7.7142006268707135,Yes,,
42.0,0.5818725169626536,0.5540325590046166,D,,200.0,2.3479532987417664,7.865059354175736,-0.9064701675872404,1.8421665347022986,3,Y,2,Category3,Option1,,12.839719124762166,No,Low,cat
,0.9210334613262935,0.41019502770458754,A,0.0,440.0,0.02947485608271104,3.545571231304456,-3.7337091005601772,5.005950568482333,7,X,0,Category1,Option4,9.50639162323049,5.837446548344286,Yes,,cat
,0.27824092116933075,-0.586488293013517,,,618.0,0.36721115765159523,2.8523780288593814,0.45851735028025015,,7,Y,0,Category1,Option1,,5.742313090684027,Yes,High,some other
27.0,0.5264508427858562,0.02521841050424341,,0.0,856.0,0.5709547039981935,4.685232313515612,-0.1673594459676813,,1,Y,1,Category1,Option3,7.671281403164205,8.05712406332145,No,Low,dog
,0.7688547125871259,-0.8166204041332029,C,,,0.008739374943323658,1.8121280422651787,1.240585828866032,6.029836310958938,1,Z,1,Category2,Option2,8.249353265351502,8.310154004208394,Yes,High,cat
,0.19022020286812735,0.6611084565513702,,,,1.441461482158147,4.403877172322942,1.1621240194777056,,8,Y,0,Category1,Option2,8.48260719050796,10.524121334987363,Yes,Medium,
70.0,0.9771807918267746,-0.2792658217721092,A,,,2.2971614179648876,2.7421714370721073,0.9421777169984703,,3,X,0,Category1,Option3,11.594860445528314,14.862268341544032,No,Low,cat
41.0,0.06956898462984329,-0.7919522646812833,A,,387.0,0.3323797422242312,4.06478267144694,2.0263755925636397,4.0339963734296616,39,Y,0,Category1,Option4,,6.308158370246878,Yes,Medium,cat
,0.49578919656726284,0.6093155596387323,D,,987.0,0.2548276409961582,2.1504318563887317,0.06530847120680847,,2,Z,0,Category1,Option1,,5.828948338963321,Yes,High,
,0.6183213446607172,0.8023529818994942,A,,657.0,1.8193592294259147,7.554321490667339,1.824690701609508,,6,X,0,Category1,Option3,7.582875330194836,14.690651777485494,Yes,High,some other
,0.19650448220854277,-0.0966213863895615,A,0.0,665.0,0.3889477354342874,3.4329981702737196,2.406403469475062,6.122247636373508,3,Y,0,Category1,Option2,,12.760147707096415,Yes,Medium,
85.0,0.6480166448981557,0.22056531821918915,,0.0,911.0,0.12454339342391832,4.164549363991275,0.03930546796730587,3.133131397078508,1,Z,1,Category1,Option3,11.509472345514837,12.972834443799336,Yes,High,cat
,0.22613167933130485,0.06571468181146864,,0.0,,2.1022488053214947,0.9039091101666158,0.3538702667997073,6.847109446058857,2,X,0,Category3,Option1,8.189192049026023,10.338403846709182,Yes,Medium,
,0.1995116926232242,0.9566396067107963,B,0.0,,0.8807000439958159,1.1554277151915848,-0.873885981804738,,8,X,0,Category1,Option3,9.529168079004075,8.062499291811466,Yes,High,cat
,0.4630783136323743,0.08698668958533777,B,,203.0,0.035899258424732246,3.9363354667590476,0.00010622999920117153,,2,Z,2,Category1,Option2,,13.687181324943902,Yes,Low,
29.0,0.9039959769057646,-0.037543721641749246,B,0.0,,0.8514775651992514,2.490045673483766,-3.4208201507419873,,8,Z,0,Category3,Option4,,11.306635191344942,Yes,High,dog
,0.8270473692106,0.23377344749749296,C,0.0,828.0,2.4584620024713355,2.185246898517663,1.8656293949150409,,4,Z,0,Category1,Option2,12.141867440759734,14.90354630228946,Yes,High,
,0.47160853885071374,-0.7559489599089924,,,469.0,0.5785837218995048,4.472343257478911,2.2738817830299145,,2,X,1,Category1,Option2,9.055904791029752,11.900954630373857,Yes,,
26.0,0.9267844095256106,0.01992449072308079,B,0.0,423.0,0.06425193297200583,8.57902535250984,4.091547835380875,4.042101538255519,2,X,0,Category1,Option4,8.426535776679707,9.578932297139819,Yes,High,dog
80.0,0.4469668958873979,-0.08328405342569645,B,0.0,,0.37045338251204807,1.990676502135729,1.9527200971535352,,37,X,1,Category3,Option4,8.116667469979188,8.984575683672682,No,Medium,cat
,0.7144418852503659,0.5726428385437228,,0.0,228.0,0.48008489854325886,1.0912496365338844,3.171242412062259,,10,X,1,Category1,Option4,9.43399933077052,5.441639265306225,Yes,High,cat
52.0,0.48635597451707413,0.3499534496389697,C,0.0,877.0,0.20526323850211511,1.0383245179300804,-2.124568272754131,7.03627754421554,7,Z,1,Category1,Option2,,7.354399438091422,Yes,Low,cat
,0.5443274716582558,0.916375224246103,D,0.0,,0.4371871075395771,2.7445712545063023,-0.5582059771632101,4.914640944298289,2,Y,0,Category1,Option4,8.472497733785644,8.42826026958013,Yes,,cat
,0.8216996853853319,0.36118866019172546,A,,,1.1382603620878902,3.360472204153659,-1.2398424391301572,3.112952908758092,6,X,0,Category1,Option2,10.329988891821243,12.485268820669267,No,High,some other
,0.7100322858843633,-0.2014893536783192,A,0.0,,3.2919026712794572,1.913697033675401,0.17511158959055362,,11,Z,0,Category1,Option3,7.446661857171646,10.093570893454954,Yes,High,some other
60.0,0.41754419331943016,-0.24965396103632778,D,1.0,,1.4598968982270037,18.39989632879535,2.2852851370516505,5.066575483877975,13,X,0,Category1,Option3,,9.108244922560917,Yes,Medium,
,0.8182834690786338,0.1417612776842199,,,,2.1330036714559255,1.6490451150056613,1.268723223002972,5.9784971412191075,5,X,0,Category1,Option4,,12.978359644316965,Yes,Medium,cat
99.0,0.7537714299642172,0.19735831827595796,C,,,1.2573070170530838,1.06885158295142,0.17317939300353016,2.1040485035917214,14,Y,0,Category3,Option1,5.334625811609651,9.738640358747924,Yes,High,
25.0,0.8051510840782435,-1.2198638099660988,,0.0,791.0,0.053010557715355046,3.9878197381563605,-1.8799646104343926,,2,X,0,Category2,Option1,,12.403964075042973,Yes,Medium,cat
26.0,0.2904792362219668,1.2341751929660612,C,,,3.521460046581722,0.6873347963569822,-2.9035324870789916,3.821357164117865,6,Y,0,Category2,Option2,10.55476714043563,10.347177023031538,Yes,High,cat
,0.7859833952711964,-0.8466891228187332,B,0.0,906.0,1.3657152653396805,1.155439679781351,1.3450136291714396,,1,X,1,Category1,Option4,,11.555914368431637,No,Medium,
79.0,0.42035486040280967,0.450061578462627,B,,671.0,0.6054875520994638,4.847785200282013,0.09807645268116146,2.9622397709655868,3,Y,2,Category1,Option4,9.152945757011894,5.802417219141026,Yes,High,dog
,0.49584303962081633,-0.5679523974408494,,0.0,336.0,0.5058538310254578,4.132337239006633,-1.7565424635054518,9.05237270314033,1,X,2,Category2,Option2,8.317378075014037,5.045775649552898,No,High,
,0.2974636736446864,-0.5814360782259187,,0.0,127.0,2.267882645732358,2.4770575841254336,0.7290952381954153,2.042021243339597,4,Y,1,Category3,Option1,10.83566164591458,12.262975838702591,Yes,High,cat
85.0,0.2595168127746986,-2.309498266422807,B,1.0,,0.04653575023643051,5.015903988373259,-0.16666412256196253,,2,X,0,Category2,Option3,,8.063538006895007,Yes,Low,cat
,0.043443036322873496,0.5259901823789793,,0.0,,0.11482432920066807,0.7767538613354192,0.7230799097292027,,4,X,0,Category1,Option3,,6.613522196093511,No,,some other
,0.45260924308451234,0.9483088431808065,,0.0,333.0,0.2532600738652145,6.150263455199376,1.1577609056039235,1.9147765402446006,7,X,0,Category1,Option4,7.938084527482239,5.541375170164283,Yes,Medium,some other
22.0,0.05347750325428091,1.6878554847746479,D,0.0,890.0,3.9741109702645314,0.9394833946527578,-1.8782950567308907,,2,Y,2,Category2,Option1,,13.910134162299318,Yes,Low,some other
92.0,0.7405388003525635,0.28751696768169205,D,0.0,,0.9940191527977688,1.7010110282763244,0.04413584176677945,,1,Z,0,Category2,Option1,11.067424761211273,8.813293396329824,Yes,High,dog
,0.6432643437359602,0.3290722808236924,A,,,1.0102082779620212,10.753494015918923,3.3041714830202884,2.8704562518352112,4,Y,0,Category1,Option3,,7.909697606803654,Yes,High,
6.0,0.30051412629584084,-0.5635410878726544,,,290.0,0.2510010322948641,3.3869894861275225,-2.299234775763843,,3,X,0,Category1,Option4,10.831267469412742,9.438543076465521,Yes,High,
,0.07419050316740905,1.334328475675303,D,0.0,,0.05218987248004871,1.3209572015165811,0.8766398292952255,,1,Z,0,Category2,Option4,10.520590937414884,12.07249881399049,Yes,High,
,0.21644796165812108,1.0597714407544183,C,,,0.1648345172436706,1.082422101483024,2.1342443690186195,,6,Y,1,Category2,Option2,10.450037559308162,9.052728016618147,Yes,Low,cat
,0.04312552193333841,0.5340974463409275,D,,,3.2690496011048564,1.6133301586579305,0.9648562689332758,6.138608524303265,8,Y,0,Category3,Option2,7.4698614005492185,12.288809239348456,No,Low,
,0.9051945765234147,-0.5132594867442886,D,,248.0,0.043639974765690245,2.7707892781483228,1.0382063317871073,,1,X,0,Category1,Option2,11.39552637267787,11.550532372171904,Yes,High,cat
,0.4145215395304803,-0.6806847201728394,,1.0,453.0,0.305063175103929,1.563817594672829,-0.22180980589178798,3.811441326052905,2,X,0,Category1,Option4,,7.42589500236739,Yes,Medium,cat
,0.5966397941814902,0.06720113594620251,A,,880.0,4.3337400581721495,2.3758637816121246,-0.005545282569517504,6.129428490923502,1,Y,0,Category1,Option2,10.947071899527673,13.901920450964585,No,Medium,
,0.3289219057138826,-2.5902700517194983,,0.0,,0.06620983413643257,0.7184300918723796,1.383502058515289,2.9237962104086925,1,Z,1,Category1,Option4,,8.988748745258857,Yes,Low,
2.0,0.11860361345123327,-1.6349566674250537,,,1123.2077651905786,0.40980688878637556,3.770627580497302,0.18962918743363216,7.972951738794519,6,Y,0,Category1,Option4,9.87891086736988,6.918807088575237,No,Low,
,0.548007590567095,-0.4140826245540148,D,1.0,545.0,0.7295811119595209,1.3045626474328185,-1.2773484057658029,,2,Z,0,Category1,Option3,10.392043903445815,9.360072431403331,No,Medium,some other
8.0,0.7199294707173297,1.267533867869983,C,,693.0,0.8008783639007055,2.6561947432485704,-2.78002196851494,1.072288121492618,1,X,1,Category1,Option3,13.922571926943162,13.367398258260364,Yes,Medium,
,0.4852115408844335,1.132904899194192,,,,2.317634960132286,1.7423423894035588,0.06600384984070225,1.919645630588731,3,Y,2,Category2,Option2,,13.601422178845269,Yes,High,some other
51.0,0.29654094769381456,-1.213306502408773,D,0.0,,4.56031792054734,0.2484648653593452,0.16777056940246268,6.005862071432607,9,Y,2,Category3,Option2,12.743648949866058,13.374892067408673,No,High,cat
,0.32745576166715507,0.1086608146451293,,0.0,,0.597513792986251,2.986583169076227,-1.492830022681317,,13,X,0,Category1,Option4,9.093580273901795,5.0322079257494625,Yes,Medium,cat
,0.9269677754402519,0.7864358840282643,,0.0,569.0,0.06355127911782739,1.2391756314095945,2.2809764439289304,5.059306968647765,3,X,2,Category1,Option1,,13.61135453029927,Yes,Medium,some other
63.0,0.7773551819236753,-0.19322594102832338,,0.0,,0.48410573614539637,6.549297193673417,-3.576878306103833,4.920740021073212,1,X,0,Category1,Option2,11.598091806596946,5.475697512674408,Yes,Medium,
,0.3290471882229533,3.0119481017622567,D,,142.0,0.2778078160110968,3.5584488861187653,0.39576579003223034,,6,Y,1,Category1,Option4,10.34021987687239,11.684350417595928,Yes,Low,some other
,0.6687148370259872,0.5851344860469472,B,0.0,,0.07816318447108998,6.313188765457856,1.776316642276055,7.01933000921013,10,Y,1,Category2,Option2,,9.126391269736267,Yes,Low,cat
,0.8647364180812174,-0.40186866007409344,A,0.0,1149.041310229451,1.0860612842169963,1.0835994993765603,1.736892601301862,,4,Y,0,Category1,Option2,6.037430249004535,5.750882765491503,No,,cat
,0.18388941431917094,1.9293964458773016,C,0.0,152.0,0.5832413020415477,1.8709421705953089,-0.7135443096693533,,18,X,1,Category1,Option3,,10.019763008543599,Yes,Medium,dog
,0.7022864175165051,-0.8876198209577347,,,,4.016534294686643,3.0478702528566366,-2.450218693916703,5.027912161213557,3,X,0,Category1,Option4,10.150433633764756,7.28095763488318,Yes,High,cat
,0.5849235862972417,-1.3888112864670137,A,1.0,,0.8364901967617212,3.7520994903579052,0.7205897186372981,1.095385443385393,4,X,0,Category3,Option2,11.812055203985635,14.773401609080764,No,High,dog
,0.527928354006877,-1.502008399932384,B,1.0,116.0,1.0899253188770046,2.8760942072067017,-2.4873811645358166,4.988114820797261,1,Z,2,Category2,Option2,9.34629295053399,11.70432916347734,No,Low,some other
,0.41309566356475136,-1.2740783475036135,B,0.0,978.0,1.1572190753225473,3.923716735381122,-1.7723636253866966,5.9903416965005984,2,Z,1,Category1,Option4,9.620987059644632,9.897903131892583,Yes,Low,cat
,0.9924468011723971,-1.3963897983890523,A,0.0,81.0,0.3104830526490502,0.4206460052235347,1.4460711964241777,5.975119220758438,1,X,1,Category1,Option2,12.277488240908678,9.068981113791601,Yes,Low,cat
,0.8051124572264945,0.6541232448435734,,0.0,,1.0826277067772134,4.241093110949305,-0.6261886127415551,4.046017174332557,15,X,1,Category3,Option1,11.292860628011992,9.702318591814265,Yes,Medium,
63.0,-0.17028105396689186,-0.6716575165226566,A,,785.086550950635,0.7740006873350639,2.7375144521168955,0.5897505240303491,,7,X,0,Category1,Option1,4.657877203382808,14.931601714405087,Yes,High,dog
,0.3307838318055347,-1.4640447809622756,C,0.0,26.0,0.6195136187549005,2.4913135302479343,1.535796225261239,,2,X,0,Category1,Option1,,12.276742405104223,Yes,Medium,cat
,0.8482309648246218,0.4929154323797527,B,0.0,-111.62352094955924,0.866956391852045,12.334864297584303,-1.5801254804444314,,19,Z,0,Category1,Option4,9.439480243209875,14.07973773740497,Yes,High,dog
,0.7881700701273976,-0.2904140265874004,A,0.0,,1.853988362144515,3.4974649995148996,-1.5528581709006135,5.8951671477517325,2,Z,1,Category1,Option4,,8.984901317187084,Yes,Low,cat
,0.709348980741152,0.06998351190267979,A,,117.0,0.13379443398969254,1.4047291961112172,1.3834991514971269,10.063235634973164,4,X,0,Category1,Option3,12.660139239166181,13.922106379667024,No,Medium,cat
13.0,0.3308452764115649,-0.21356063269796477,,,,0.2672070074308321,4.75693569370426,-0.20159280764434256,2.8522244254903164,6,Y,1,Category1,Option2,9.311610940709834,5.308487765899189,Yes,Medium,some other
12.0,0.8825020530349702,-0.3721857400298831,D,,679.0,0.08001864558513577,2.0699804309411114,0.5799736737842309,,1,X,0,Category1,Option1,,8.715484189914719,Yes,Low,some other
29.0,1.0583604890089182,1.2098299179806533,,0.0,1360.1366139873344,0.11071050595021195,8.798186574070257,0.031440669936385154,2.02357035514388,2,X,0,Category1,Option1,8.459327322776481,13.897048094982885,Yes,High,some other
,0.85585900102699,-0.4781690893435032,,,,0.5434125282878023,0.9477346914101491,-1.5855798552043927,,10,Z,1,Category3,Option3,,11.031456777803708,Yes,High,
77.0,0.18128070484403647,-0.5521005528359669,D,0.0,356.9327586733448,0.18121644696608552,1.5683316822983568,0.9184588699114438,,11,Y,0,Category1,Option3,8.595919549979216,6.55386317661696,Yes,High,dog
9.0,0.6238974499303789,-0.6236504727628094,,0.0,,0.14992522543493259,3.9317460981705064,-0.3301840248535453,,5,X,1,Category3,Option4,9.087736420163349,12.47166380716446,Yes,,
,0.14514852239255072,1.2576609384870292,B,0.0,775.0,0.1403240541005187,5.3361405331814185,-0.5928663092448864,,6,X,0,Category1,Option4,9.370401241856209,13.18907696457603,Yes,High,some other
60.0,0.6075392071255197,0.24705562666182154,A,0.0,743.0,0.12059123218951896,5.879036846592863,0.4952321935587947,,7,Y,0,Category2,Option2,,9.950273861643268,Yes,Low,dog
,0.017960846650472484,0.12511919069507543,,,358.0,0.21550442747936288,1.7042081251578123,1.1339930527788473,5.959823660022636,12,Z,0,Category2,Option4,,11.163589772261037,No,High,
29.0,0.6358537235019212,-0.09101872392546169,C,0.0,,0.017336036503612647,3.7824147280359344,0.4322461291273982,,1,X,1,Category1,Option4,13.078962921712748,12.402381846455162,No,High,
75.0,1.4434751748081496,0.004677832218454977,B,0.0,1415.123663273286,0.052239570921908396,2.0298730200691115,0.18221086703375383,,1,Y,1,Category1,Option4,,5.998723496904627,No,High,cat
24.0,-0.06262537635428905,1.1680198166493454,D,0.0,-395.0943177058966,0.7893495461606421,2.570018762427254,0.567773888269508,6.84322552277917,1,Z,2,Category1,Option1,12.316372372718524,5.98010566431186,Yes,Medium,some other
,0.08639551819952707,-1.3618242215435559,A,,763.0,2.2341863892722587,4.080292851530848,-0.30938242091662316,2.9030947897236574,3,X,1,Category3,Option3,9.454445007736252,8.99127039866077,Yes,Low,cat
,0.29276143124628773,-1.060121823841599,A,0.0,915.0,0.07954892624778921,7.862149083506567,-2.4465737656450957,3.8910517765040336,10,X,0,Category1,Option4,,10.826668259089828,Yes,,dog
15.0,0.0028417075382866086,1.5463325016016072,A,0.0,676.0,0.5358530318153234,1.803452416330311,2.450113438307158,8.141186788725406,2,Y,1,Category1,Option4,,5.9223327193776845,Yes,Medium,dog
,0.9131877270266853,0.48743956674249317,,,456.0,0.41949548053872426,1.8945827961008508,-3.036669254852428,,11,Y,0,Category1,Option4,12.225232549085128,6.499927974013914,Yes,High,
,0.8707375540042669,0.0238754195403568,D,1.0,585.0,3.8344412307812505,4.074405287424728,0.5039433105950905,7.8932484750250955,7,Y,0,Category1,Option2,5.184053153217509,13.226907905155517,Yes,High,
,0.23434915586657457,0.8935529838524274,,0.0,561.0,1.0929102309724799,2.23694498089914,0.9904571546696757,,5,X,0,Category3,Option4,,6.683830962645566,No,High,
,0.12016537875371636,0.6670846615438752,D,0.0,893.0,0.5467272556016347,7.722276693417502,-3.6060292592828347,6.131318664614972,13,X,1,Category1,Option4,,14.243808916228904,Yes,High,dog
,-0.16450557539097344,-1.2873882366118388,,0.0,130.74519377858712,0.08383147781905816,3.345316857592081,0.4586796663469457,1.9190046085754935,11,Y,0,Category1,Option2,9.439979654955804,9.034134203883267,Yes,Medium,some other
25.0,0.5222031692174769,-0.7871254551941063,D,0.0,171.0,0.9143767440734455,3.355623687523502,-0.416984932163415,,8,X,0,Category3,Option3,10.443893087276471,11.98598306516174,Yes,Medium,
,0.4650842788667614,0.4306608691552516,,,645.0,1.097274213828166,1.9357060086156186,0.5249844344446244,,2,Y,1,Category1,Option4,9.333984363614169,12.742067238186007,No,Low,
,0.5079244261415397,1.911934882403953,B,0.0,,0.6989704113997847,1.9499391198332487,-1.5048178862793071,,1,X,0,Category1,Option3,9.830709076975632,13.77193405872902,Yes,High,cat
,0.6030887358457934,0.6962438004638658,D,,,0.3950086010353206,5.669297208008016,2.0688703259173042,,8,X,1,Category1,Option1,11.435331455582308,14.012340751225995,No,High,
,0.9498286300024623,1.0226216173743594,,,,0.21477987387877176,3.03687167162538,1.2059577923956086,5.030444232457509,3,X,0,Category1,Option2,,5.0022427223241035,Yes,Low,cat
91.0,0.9086422140023608,0.5526280931813116,C,,992.0,1.1273588857497432,2.695238332042153,-1.5144251581454182,,1,X,2,Category1,Option4,,13.024645581135278,Yes,High,
,-0.39716061945051173,-1.134307266584875,,0.0,108.65641266075772,1.0911284130706898,1.397958952323008,0.5769316913204497,7.909011449946113,6,Z,0,Category2,Option2,12.375106119806928,10.73080003825413,Yes,Medium,cat
91.0,0.9020216817471353,-0.3115637332952817,,0.0,266.0,0.8469006264283035,5.682732018226944,-0.6821298928095831,,6,Z,0,Category2,Option2,,13.712808659761821,Yes,Medium,dog
,0.6493469754493121,1.656827192636884,D,,458.0,0.009415298661507166,0.8106711996712616,2.445113488197182,5.025748379533426,4,Z,1,Category1,Option1,11.071066065443578,14.964617147349632,Yes,Medium,cat
,0.7357205412162624,0.19124596331996263,C,0.0,,0.7854725205699471,4.323141245906398,-2.9242982568123264,6.8988606519581115,4,Y,0,Category1,Option4,,6.891394589350263,Yes,Medium,dog
,0.6144068411102592,1.2986321649816108,,0.0,165.0,0.20384627071696648,8.453100988430531,-0.11365224945217393,6.9775193747914726,4,X,1,Category2,Option4,,10.085766104030409,Yes,High,
,0.3747861773235692,-0.9152044460758827,A,0.0,614.0,0.12734329999830196,6.384931570068643,3.280589986278806,,9,Y,0,Category1,Option2,12.051242343620341,12.624315819141101,Yes,High,cat
